timestamp,metric_type,sensor_id,value,unit
2026-07-08T00:34:43.871878Z,pressure,,0.4162,MPa
2026-07-08T00:34:44.885956Z,pressure,,0.4138,MPa
2026-07-08T00:34:45.895053Z,pressure,,0.3939,MPa
2026-07-08T00:34:46.904182Z,pressure,,0.3826,MPa
2026-07-08T00:34:47.915045Z,pressure,,0.4001,MPa
2026-07-08T00:34:48.926623Z,pressure,,0.3904,MPa
2026-07-08T00:34:49.937975Z,pressure,,0.392,MPa
2026-07-08T00:34:50.947685Z,pressure,,0.4137,MPa
2026-07-08T00:34:51.958545Z,pressure,,0.4138,MPa
2026-07-08T00:34:52.969191Z,pressure,,0.3946,MPa
2026-07-08T00:34:53.979947Z,pressure,,0.3997,MPa
2026-07-08T00:34:54.990903Z,pressure,,0.3851,MPa
2026-07-08T00:34:56.000590Z,pressure,,0.416,MPa
2026-07-08T00:34:57.011943Z,pressure,,0.3838,MPa
2026-07-08T00:34:58.023005Z,pressure,,0.4027,MPa
2026-07-08T00:34:59.034393Z,pressure,,0.407,MPa
2026-07-08T00:35:00.045703Z,pressure,,0.3891,MPa
2026-07-08T00:35:01.054777Z,pressure,,0.4066,MPa
2026-07-08T00:35:02.065730Z,pressure,,0.417,MPa
2026-07-08T00:35:03.076744Z,pressure,,0.3953,MPa
2026-07-08T00:35:04.088795Z,pressure,,0.4171,MPa
2026-07-08T00:35:05.098095Z,pressure,,0.4074,MPa
2026-07-08T00:35:06.107593Z,pressure,,0.3899,MPa
2026-07-08T00:35:07.118911Z,pressure,,0.3988,MPa
2026-07-08T00:35:08.129921Z,pressure,,0.4196,MPa
2026-07-08T00:35:09.141760Z,pressure,,0.4133,MPa
2026-07-08T00:35:10.151067Z,pressure,,0.3812,MPa
2026-07-08T00:35:11.160208Z,pressure,,0.4132,MPa
2026-07-08T00:35:12.171027Z,pressure,,0.3915,MPa
2026-07-08T00:35:13.182084Z,pressure,,0.3907,MPa
2026-07-08T00:35:14.193809Z,pressure,,0.4156,MPa
2026-07-08T00:35:15.208259Z,pressure,,0.414,MPa
2026-07-08T00:35:16.221808Z,pressure,,0.3806,MPa
2026-07-08T00:35:17.232481Z,pressure,,0.4183,MPa
2026-07-08T00:35:18.243253Z,pressure,,0.3953,MPa
2026-07-08T00:35:19.254167Z,pressure,,0.3923,MPa
2026-07-08T00:35:20.265930Z,pressure,,0.405,MPa
2026-07-08T00:35:21.280775Z,pressure,,0.4059,MPa
2026-07-08T00:35:22.291559Z,pressure,,0.3856,MPa
2026-07-08T00:35:23.302295Z,pressure,,0.4197,MPa
2026-07-08T00:35:24.312032Z,pressure,,0.3968,MPa
2026-07-08T00:35:25.323165Z,pressure,,0.4185,MPa
2026-07-08T00:35:26.334517Z,pressure,,0.4118,MPa
2026-07-08T00:35:27.344026Z,pressure,,0.4004,MPa
2026-07-08T00:35:28.354995Z,pressure,,0.402,MPa
2026-07-08T00:35:29.366367Z,pressure,,0.3831,MPa
2026-07-08T00:35:30.377121Z,pressure,,0.4008,MPa
2026-07-08T00:35:31.388356Z,pressure,,0.3882,MPa
2026-07-08T00:35:32.399203Z,pressure,,0.3899,MPa
2026-07-08T00:35:33.410423Z,pressure,,0.395,MPa
2026-07-08T00:35:34.421200Z,pressure,,0.4007,MPa
2026-07-08T00:35:35.432102Z,pressure,,0.4119,MPa
2026-07-08T00:35:36.442817Z,pressure,,0.3875,MPa
2026-07-08T00:35:37.453862Z,pressure,,0.3983,MPa
2026-07-08T00:35:38.464906Z,pressure,,0.3826,MPa
2026-07-08T00:35:39.475894Z,pressure,,0.4151,MPa
2026-07-08T00:35:40.486644Z,pressure,,0.3942,MPa
2026-07-08T00:35:41.497438Z,pressure,,0.3865,MPa
2026-07-08T00:35:42.508906Z,pressure,,0.4145,MPa
2026-07-08T00:35:43.519187Z,pressure,,0.4077,MPa
2026-07-08T00:35:44.530051Z,pressure,,0.4055,MPa
2026-07-08T00:35:45.538556Z,pressure,,0.3848,MPa
2026-07-08T00:35:46.545764Z,pressure,,0.3946,MPa
2026-07-08T00:35:47.554558Z,pressure,,0.4037,MPa
2026-07-08T00:35:48.567858Z,pressure,,0.3949,MPa
2026-07-08T00:33:48.269701Z,flow,,12.17,L/min
2026-07-08T00:33:49.284314Z,flow,,12.31,L/min
2026-07-08T00:33:50.295216Z,flow,,12.0,L/min
2026-07-08T00:33:51.306078Z,flow,,12.17,L/min
2026-07-08T00:33:52.319479Z,flow,,11.91,L/min
2026-07-08T00:33:53.330217Z,flow,,11.7,L/min
2026-07-08T00:33:54.339651Z,flow,,11.94,L/min
2026-07-08T00:33:55.350610Z,flow,,11.52,L/min
2026-07-08T00:33:56.361412Z,flow,,12.21,L/min
2026-07-08T00:33:57.372351Z,flow,,11.58,L/min
2026-07-08T00:33:58.382037Z,flow,,11.7,L/min
2026-07-08T00:33:59.401479Z,flow,,12.49,L/min
2026-07-08T00:34:00.410823Z,flow,,11.72,L/min
2026-07-08T00:34:01.421547Z,flow,,11.99,L/min
2026-07-08T00:34:02.431538Z,flow,,11.71,L/min
2026-07-08T00:34:03.441370Z,flow,,12.33,L/min
2026-07-08T00:34:04.448800Z,flow,,11.51,L/min
2026-07-08T00:34:05.457724Z,flow,,12.43,L/min
2026-07-08T00:34:06.467735Z,flow,,12.08,L/min
2026-07-08T00:34:07.478872Z,flow,,11.82,L/min
2026-07-08T00:34:08.488702Z,flow,,11.77,L/min
2026-07-08T00:34:09.505342Z,flow,,12.23,L/min
2026-07-08T00:34:10.516359Z,flow,,11.62,L/min
2026-07-08T00:34:11.527762Z,flow,,12.4,L/min
2026-07-08T00:34:12.539030Z,flow,,12.07,L/min
2026-07-08T00:34:13.550381Z,flow,,12.01,L/min
2026-07-08T00:34:14.559858Z,flow,,12.37,L/min
2026-07-08T00:34:15.569564Z,flow,,11.68,L/min
2026-07-08T00:34:16.581064Z,flow,,12.28,L/min
2026-07-08T00:34:17.591817Z,flow,,11.92,L/min
2026-07-08T00:34:18.602786Z,flow,,12.39,L/min
2026-07-08T00:34:19.614941Z,flow,,12.42,L/min
2026-07-08T00:34:20.625815Z,flow,,12.0,L/min
2026-07-08T00:34:21.637181Z,flow,,12.36,L/min
2026-07-08T00:34:22.647985Z,flow,,12.29,L/min
2026-07-08T00:34:23.657809Z,flow,,12.28,L/min
2026-07-08T00:34:24.668756Z,flow,,11.91,L/min
2026-07-08T00:34:25.679659Z,flow,,12.46,L/min
2026-07-08T00:34:26.690785Z,flow,,11.79,L/min
2026-07-08T00:34:27.701609Z,flow,,12.32,L/min
2026-07-08T00:34:28.711021Z,flow,,12.28,L/min
2026-07-08T00:34:29.722164Z,flow,,12.36,L/min
2026-07-08T00:34:30.731915Z,flow,,12.25,L/min
2026-07-08T00:34:31.743195Z,flow,,12.08,L/min
2026-07-08T00:34:32.754445Z,flow,,11.67,L/min
2026-07-08T00:34:33.765650Z,flow,,12.03,L/min
2026-07-08T00:34:34.776597Z,flow,,12.31,L/min
2026-07-08T00:34:35.785854Z,flow,,12.15,L/min
2026-07-08T00:34:36.796744Z,flow,,11.94,L/min
2026-07-08T00:34:37.807762Z,flow,,11.65,L/min
2026-07-08T00:34:38.818840Z,flow,,11.53,L/min
2026-07-08T00:34:39.830123Z,flow,,12.16,L/min
2026-07-08T00:34:40.839272Z,flow,,11.87,L/min
2026-07-08T00:34:41.850387Z,flow,,12.31,L/min
2026-07-08T00:34:42.861086Z,flow,,12.11,L/min
2026-07-08T00:34:43.871878Z,flow,,12.08,L/min
2026-07-08T00:34:44.885956Z,flow,,11.56,L/min
2026-07-08T00:34:45.895053Z,flow,,11.82,L/min
2026-07-08T00:34:46.904182Z,flow,,12.42,L/min
2026-07-08T00:34:47.915045Z,flow,,11.72,L/min
2026-07-08T00:34:48.926623Z,flow,,12.03,L/min
2026-07-08T00:34:49.937975Z,flow,,11.66,L/min
2026-07-08T00:34:50.947685Z,flow,,11.77,L/min
2026-07-08T00:34:51.958545Z,flow,,11.62,L/min
2026-07-08T00:34:52.969191Z,flow,,12.32,L/min
2026-07-08T00:34:53.979947Z,flow,,12.33,L/min
2026-07-08T00:34:54.990903Z,flow,,12.08,L/min
2026-07-08T00:34:56.000590Z,flow,,11.65,L/min
2026-07-08T00:34:57.011943Z,flow,,12.25,L/min
2026-07-08T00:34:58.023005Z,flow,,12.18,L/min
2026-07-08T00:34:59.034393Z,flow,,12.49,L/min
2026-07-08T00:35:00.045703Z,flow,,12.21,L/min
2026-07-08T00:35:01.054777Z,flow,,12.15,L/min
2026-07-08T00:35:02.065730Z,flow,,11.87,L/min
2026-07-08T00:35:03.076744Z,flow,,12.48,L/min
2026-07-08T00:35:04.088795Z,flow,,12.26,L/min
2026-07-08T00:35:05.098095Z,flow,,12.41,L/min
2026-07-08T00:35:06.107593Z,flow,,12.42,L/min
2026-07-08T00:35:07.118911Z,flow,,12.39,L/min
2026-07-08T00:35:08.129921Z,flow,,12.33,L/min
2026-07-08T00:35:09.141760Z,flow,,12.15,L/min
2026-07-08T00:35:10.151067Z,flow,,12.24,L/min
2026-07-08T00:35:11.160208Z,flow,,12.3,L/min
2026-07-08T00:35:12.171027Z,flow,,12.05,L/min
2026-07-08T00:35:13.182084Z,flow,,12.04,L/min
2026-07-08T00:35:14.193809Z,flow,,12.43,L/min
2026-07-08T00:35:15.208259Z,flow,,12.32,L/min
2026-07-08T00:35:16.221808Z,flow,,11.97,L/min
2026-07-08T00:35:17.232481Z,flow,,11.64,L/min
2026-07-08T00:35:18.243253Z,flow,,11.67,L/min
2026-07-08T00:35:19.254167Z,flow,,11.71,L/min
2026-07-08T00:35:20.265930Z,flow,,11.93,L/min
2026-07-08T00:35:21.280775Z,flow,,12.25,L/min
2026-07-08T00:35:22.291559Z,flow,,11.83,L/min
2026-07-08T00:35:23.302295Z,flow,,11.67,L/min
2026-07-08T00:35:24.312032Z,flow,,11.89,L/min
2026-07-08T00:35:25.323165Z,flow,,11.63,L/min
2026-07-08T00:35:26.334517Z,flow,,12.37,L/min
2026-07-08T00:35:27.344026Z,flow,,12.22,L/min
2026-07-08T00:35:28.354995Z,flow,,12.23,L/min
2026-07-08T00:35:29.366367Z,flow,,11.85,L/min
2026-07-08T00:35:30.377121Z,flow,,11.63,L/min
2026-07-08T00:35:31.388356Z,flow,,12.34,L/min
2026-07-08T00:35:32.399203Z,flow,,12.02,L/min
2026-07-08T00:35:33.410423Z,flow,,12.08,L/min
2026-07-08T00:35:34.421200Z,flow,,12.31,L/min
2026-07-08T00:35:35.432102Z,flow,,12.21,L/min
2026-07-08T00:35:36.442817Z,flow,,12.39,L/min
2026-07-08T00:35:37.453862Z,flow,,11.65,L/min
2026-07-08T00:35:38.464906Z,flow,,11.63,L/min
2026-07-08T00:35:39.475894Z,flow,,12.36,L/min
2026-07-08T00:35:40.486644Z,flow,,12.14,L/min
2026-07-08T00:35:41.497438Z,flow,,12.47,L/min
2026-07-08T00:35:42.508906Z,flow,,12.49,L/min
2026-07-08T00:35:43.519187Z,flow,,11.8,L/min
2026-07-08T00:35:44.530051Z,flow,,12.3,L/min
2026-07-08T00:35:45.538556Z,flow,,11.89,L/min
2026-07-08T00:35:46.545764Z,flow,,12.44,L/min
2026-07-08T00:35:47.554558Z,flow,,12.17,L/min
2026-07-08T00:35:48.567858Z,flow,,11.83,L/min
2026-07-08T00:33:48.272220Z,sensor,S1_Pressure,0.385,
2026-07-08T00:33:49.287061Z,sensor,S1_Pressure,0.386,
2026-07-08T00:33:50.297899Z,sensor,S1_Pressure,0.407,
2026-07-08T00:33:51.308635Z,sensor,S1_Pressure,0.388,
2026-07-08T00:33:52.322052Z,sensor,S1_Pressure,0.401,
2026-07-08T00:33:53.332862Z,sensor,S1_Pressure,0.411,
2026-07-08T00:33:54.342155Z,sensor,S1_Pressure,0.404,
2026-07-08T00:33:55.353074Z,sensor,S1_Pressure,0.403,
2026-07-08T00:33:56.363912Z,sensor,S1_Pressure,0.391,
2026-07-08T00:33:57.375228Z,sensor,S1_Pressure,0.393,
2026-07-08T00:33:58.389206Z,sensor,S1_Pressure,0.409,
2026-07-08T00:33:59.404154Z,sensor,S1_Pressure,0.409,
2026-07-08T00:34:00.413443Z,sensor,S1_Pressure,0.402,
2026-07-08T00:34:01.424132Z,sensor,S1_Pressure,0.386,
2026-07-08T00:34:02.434087Z,sensor,S1_Pressure,0.394,
2026-07-08T00:34:03.444134Z,sensor,S1_Pressure,0.415,
2026-07-08T00:34:04.451413Z,sensor,S1_Pressure,0.391,
2026-07-08T00:34:05.460202Z,sensor,S1_Pressure,0.408,
2026-07-08T00:34:06.470513Z,sensor,S1_Pressure,0.393,
2026-07-08T00:34:07.481402Z,sensor,S1_Pressure,0.411,
2026-07-08T00:34:08.493387Z,sensor,S1_Pressure,0.382,
2026-07-08T00:34:09.507888Z,sensor,S1_Pressure,0.389,
2026-07-08T00:34:10.519125Z,sensor,S1_Pressure,0.397,
2026-07-08T00:34:11.530651Z,sensor,S1_Pressure,0.385,
2026-07-08T00:34:12.541813Z,sensor,S1_Pressure,0.391,
2026-07-08T00:34:13.552887Z,sensor,S1_Pressure,0.408,
2026-07-08T00:34:14.562808Z,sensor,S1_Pressure,0.382,
2026-07-08T00:34:15.572627Z,sensor,S1_Pressure,0.425,
2026-07-08T00:34:16.583543Z,sensor,S1_Pressure,0.391,
2026-07-08T00:34:17.594288Z,sensor,S1_Pressure,0.416,
2026-07-08T00:34:18.605623Z,sensor,S1_Pressure,0.415,
2026-07-08T00:34:19.617668Z,sensor,S1_Pressure,0.404,
2026-07-08T00:34:20.628617Z,sensor,S1_Pressure,0.403,
2026-07-08T00:34:21.639774Z,sensor,S1_Pressure,0.417,
2026-07-08T00:34:22.650557Z,sensor,S1_Pressure,0.386,
2026-07-08T00:34:23.660579Z,sensor,S1_Pressure,0.386,
2026-07-08T00:34:24.671412Z,sensor,S1_Pressure,0.393,
2026-07-08T00:34:25.682261Z,sensor,S1_Pressure,0.412,
2026-07-08T00:34:26.693393Z,sensor,S1_Pressure,0.406,
2026-07-08T00:34:27.704162Z,sensor,S1_Pressure,0.409,
2026-07-08T00:34:28.713717Z,sensor,S1_Pressure,0.399,
2026-07-08T00:34:29.724813Z,sensor,S1_Pressure,0.42,
2026-07-08T00:34:30.734715Z,sensor,S1_Pressure,0.374,
2026-07-08T00:34:31.745787Z,sensor,S1_Pressure,0.404,
2026-07-08T00:34:32.757880Z,sensor,S1_Pressure,0.401,
2026-07-08T00:34:33.768187Z,sensor,S1_Pressure,0.38,
2026-07-08T00:34:34.779092Z,sensor,S1_Pressure,0.398,
2026-07-08T00:34:35.788464Z,sensor,S1_Pressure,0.422,
2026-07-08T00:34:36.799238Z,sensor,S1_Pressure,0.406,
2026-07-08T00:34:37.810454Z,sensor,S1_Pressure,0.417,
2026-07-08T00:34:38.821577Z,sensor,S1_Pressure,0.412,
2026-07-08T00:34:39.832678Z,sensor,S1_Pressure,0.401,
2026-07-08T00:34:40.841802Z,sensor,S1_Pressure,0.411,
2026-07-08T00:34:41.852856Z,sensor,S1_Pressure,0.384,
2026-07-08T00:34:42.863593Z,sensor,S1_Pressure,0.41,
2026-07-08T00:34:43.874496Z,sensor,S1_Pressure,0.416,
2026-07-08T00:34:44.888432Z,sensor,S1_Pressure,0.413,
2026-07-08T00:34:45.897521Z,sensor,S1_Pressure,0.399,
2026-07-08T00:34:46.906666Z,sensor,S1_Pressure,0.378,
2026-07-08T00:34:47.917963Z,sensor,S1_Pressure,0.393,
2026-07-08T00:34:48.929422Z,sensor,S1_Pressure,0.395,
2026-07-08T00:34:49.940759Z,sensor,S1_Pressure,0.397,
2026-07-08T00:34:50.950152Z,sensor,S1_Pressure,0.415,
2026-07-08T00:34:51.961020Z,sensor,S1_Pressure,0.416,
2026-07-08T00:34:52.971699Z,sensor,S1_Pressure,0.404,
2026-07-08T00:34:53.982466Z,sensor,S1_Pressure,0.41,
2026-07-08T00:34:54.993893Z,sensor,S1_Pressure,0.38,
2026-07-08T00:34:56.003545Z,sensor,S1_Pressure,0.426,
2026-07-08T00:34:57.014636Z,sensor,S1_Pressure,0.384,
2026-07-08T00:34:58.025569Z,sensor,S1_Pressure,0.411,
2026-07-08T00:34:59.037193Z,sensor,S1_Pressure,0.399,
2026-07-08T00:35:00.048170Z,sensor,S1_Pressure,0.382,
2026-07-08T00:35:01.057366Z,sensor,S1_Pressure,0.399,
2026-07-08T00:35:02.068319Z,sensor,S1_Pressure,0.411,
2026-07-08T00:35:03.079649Z,sensor,S1_Pressure,0.39,
2026-07-08T00:35:04.091393Z,sensor,S1_Pressure,0.416,
2026-07-08T00:35:05.100666Z,sensor,S1_Pressure,0.411,
2026-07-08T00:35:06.110427Z,sensor,S1_Pressure,0.385,
2026-07-08T00:35:07.121420Z,sensor,S1_Pressure,0.389,
2026-07-08T00:35:08.133200Z,sensor,S1_Pressure,0.413,
2026-07-08T00:35:09.144350Z,sensor,S1_Pressure,0.41,
2026-07-08T00:35:10.153577Z,sensor,S1_Pressure,0.374,
2026-07-08T00:35:11.162752Z,sensor,S1_Pressure,0.407,
2026-07-08T00:35:12.173599Z,sensor,S1_Pressure,0.389,
2026-07-08T00:35:13.185007Z,sensor,S1_Pressure,0.381,
2026-07-08T00:35:14.201294Z,sensor,S1_Pressure,0.424,
2026-07-08T00:35:15.211575Z,sensor,S1_Pressure,0.407,
2026-07-08T00:35:16.224397Z,sensor,S1_Pressure,0.371,
2026-07-08T00:35:17.234936Z,sensor,S1_Pressure,0.412,
2026-07-08T00:35:18.245738Z,sensor,S1_Pressure,0.393,
2026-07-08T00:35:19.257181Z,sensor,S1_Pressure,0.392,
2026-07-08T00:35:20.268702Z,sensor,S1_Pressure,0.405,
2026-07-08T00:35:21.283296Z,sensor,S1_Pressure,0.411,
2026-07-08T00:35:22.294056Z,sensor,S1_Pressure,0.386,
2026-07-08T00:35:23.305337Z,sensor,S1_Pressure,0.428,
2026-07-08T00:35:24.315010Z,sensor,S1_Pressure,0.395,
2026-07-08T00:35:25.325993Z,sensor,S1_Pressure,0.417,
2026-07-08T00:35:26.337158Z,sensor,S1_Pressure,0.407,
2026-07-08T00:35:27.346768Z,sensor,S1_Pressure,0.398,
2026-07-08T00:35:28.357760Z,sensor,S1_Pressure,0.401,
2026-07-08T00:35:29.368924Z,sensor,S1_Pressure,0.392,
2026-07-08T00:35:30.380065Z,sensor,S1_Pressure,0.397,
2026-07-08T00:35:31.390947Z,sensor,S1_Pressure,0.386,
2026-07-08T00:35:32.401957Z,sensor,S1_Pressure,0.384,
2026-07-08T00:35:33.412891Z,sensor,S1_Pressure,0.391,
2026-07-08T00:35:34.423795Z,sensor,S1_Pressure,0.393,
2026-07-08T00:35:35.434582Z,sensor,S1_Pressure,0.406,
2026-07-08T00:35:36.445303Z,sensor,S1_Pressure,0.391,
2026-07-08T00:35:37.456652Z,sensor,S1_Pressure,0.399,
2026-07-08T00:35:38.467620Z,sensor,S1_Pressure,0.392,
2026-07-08T00:35:39.478524Z,sensor,S1_Pressure,0.42,
2026-07-08T00:35:40.489443Z,sensor,S1_Pressure,0.392,
2026-07-08T00:35:41.499977Z,sensor,S1_Pressure,0.388,
2026-07-08T00:35:42.511633Z,sensor,S1_Pressure,0.405,
2026-07-08T00:35:43.522012Z,sensor,S1_Pressure,0.398,
2026-07-08T00:35:44.532733Z,sensor,S1_Pressure,0.415,
2026-07-08T00:35:45.541036Z,sensor,S1_Pressure,0.382,
2026-07-08T00:35:46.548249Z,sensor,S1_Pressure,0.399,
2026-07-08T00:35:47.557204Z,sensor,S1_Pressure,0.395,
2026-07-08T00:35:48.570691Z,sensor,S1_Pressure,0.403,
2026-07-08T00:33:48.272220Z,sensor,S2_O2,12.17,
2026-07-08T00:33:49.287061Z,sensor,S2_O2,12.3,
2026-07-08T00:33:50.297899Z,sensor,S2_O2,12.08,
2026-07-08T00:33:51.308635Z,sensor,S2_O2,12.04,
2026-07-08T00:33:52.322052Z,sensor,S2_O2,11.95,
2026-07-08T00:33:53.332862Z,sensor,S2_O2,11.7,
2026-07-08T00:33:54.342155Z,sensor,S2_O2,11.83,
2026-07-08T00:33:55.353074Z,sensor,S2_O2,11.58,
2026-07-08T00:33:56.363912Z,sensor,S2_O2,12.36,
2026-07-08T00:33:57.375228Z,sensor,S2_O2,11.5,
2026-07-08T00:33:58.389206Z,sensor,S2_O2,11.83,
2026-07-08T00:33:59.404154Z,sensor,S2_O2,12.63,
2026-07-08T00:34:00.413443Z,sensor,S2_O2,11.66,
2026-07-08T00:34:01.424132Z,sensor,S2_O2,11.81,
2026-07-08T00:34:02.434087Z,sensor,S2_O2,11.82,
2026-07-08T00:34:03.444134Z,sensor,S2_O2,12.13,
2026-07-08T00:34:04.451413Z,sensor,S2_O2,11.4,
2026-07-08T00:34:05.460202Z,sensor,S2_O2,12.58,
2026-07-08T00:34:06.470513Z,sensor,S2_O2,12.03,
2026-07-08T00:34:07.481402Z,sensor,S2_O2,11.71,
2026-07-08T00:34:08.493387Z,sensor,S2_O2,11.77,
2026-07-08T00:34:09.507888Z,sensor,S2_O2,12.16,
2026-07-08T00:34:10.519125Z,sensor,S2_O2,11.47,
2026-07-08T00:34:11.530651Z,sensor,S2_O2,12.31,
2026-07-08T00:34:12.541813Z,sensor,S2_O2,12.15,
2026-07-08T00:34:13.552887Z,sensor,S2_O2,12.02,
2026-07-08T00:34:14.562808Z,sensor,S2_O2,12.3,
2026-07-08T00:34:15.572627Z,sensor,S2_O2,11.68,
2026-07-08T00:34:16.583543Z,sensor,S2_O2,12.47,
2026-07-08T00:34:17.594288Z,sensor,S2_O2,12.07,
2026-07-08T00:34:18.605623Z,sensor,S2_O2,12.47,
2026-07-08T00:34:19.617668Z,sensor,S2_O2,12.32,
2026-07-08T00:34:20.628617Z,sensor,S2_O2,12.05,
2026-07-08T00:34:21.639774Z,sensor,S2_O2,12.4,
2026-07-08T00:34:22.650557Z,sensor,S2_O2,12.3,
2026-07-08T00:34:23.660579Z,sensor,S2_O2,12.16,
2026-07-08T00:34:24.671412Z,sensor,S2_O2,12.0,
2026-07-08T00:34:25.682261Z,sensor,S2_O2,12.59,
2026-07-08T00:34:26.693393Z,sensor,S2_O2,11.95,
2026-07-08T00:34:27.704162Z,sensor,S2_O2,12.41,
2026-07-08T00:34:28.713717Z,sensor,S2_O2,12.34,
2026-07-08T00:34:29.724813Z,sensor,S2_O2,12.45,
2026-07-08T00:34:30.734715Z,sensor,S2_O2,12.24,
2026-07-08T00:34:31.745787Z,sensor,S2_O2,11.95,
2026-07-08T00:34:32.757880Z,sensor,S2_O2,11.86,
2026-07-08T00:34:33.768187Z,sensor,S2_O2,11.94,
2026-07-08T00:34:34.779092Z,sensor,S2_O2,12.31,
2026-07-08T00:34:35.788464Z,sensor,S2_O2,11.99,
2026-07-08T00:34:36.799238Z,sensor,S2_O2,12.13,
2026-07-08T00:34:37.810454Z,sensor,S2_O2,11.6,
2026-07-08T00:34:38.821577Z,sensor,S2_O2,11.64,
2026-07-08T00:34:39.832678Z,sensor,S2_O2,12.18,
2026-07-08T00:34:40.841802Z,sensor,S2_O2,12.06,
2026-07-08T00:34:41.852856Z,sensor,S2_O2,12.21,
2026-07-08T00:34:42.863593Z,sensor,S2_O2,12.22,
2026-07-08T00:34:43.874496Z,sensor,S2_O2,12.09,
2026-07-08T00:34:44.888432Z,sensor,S2_O2,11.53,
2026-07-08T00:34:45.897521Z,sensor,S2_O2,11.68,
2026-07-08T00:34:46.906666Z,sensor,S2_O2,12.44,
2026-07-08T00:34:47.917963Z,sensor,S2_O2,11.8,
2026-07-08T00:34:48.929422Z,sensor,S2_O2,12.06,
2026-07-08T00:34:49.940759Z,sensor,S2_O2,11.66,
2026-07-08T00:34:50.950152Z,sensor,S2_O2,11.95,
2026-07-08T00:34:51.961020Z,sensor,S2_O2,11.47,
2026-07-08T00:34:52.971699Z,sensor,S2_O2,12.39,
2026-07-08T00:34:53.982466Z,sensor,S2_O2,12.26,
2026-07-08T00:34:54.993893Z,sensor,S2_O2,12.12,
2026-07-08T00:34:56.003545Z,sensor,S2_O2,11.56,
2026-07-08T00:34:57.014636Z,sensor,S2_O2,12.38,
2026-07-08T00:34:58.025569Z,sensor,S2_O2,12.18,
