timestamp,metric_type,sensor_id,value,unit
2026-07-08T00:42:27.851463Z,pressure,,0.3868,MPa
2026-07-08T00:42:28.861796Z,pressure,,0.4113,MPa
2026-07-08T00:42:29.873723Z,pressure,,0.4168,MPa
2026-07-08T00:42:30.885504Z,pressure,,0.411,MPa
2026-07-08T00:42:31.897479Z,pressure,,0.3969,MPa
2026-07-08T00:42:32.908874Z,pressure,,0.3933,MPa
2026-07-08T00:42:33.918869Z,pressure,,0.3849,MPa
2026-07-08T00:42:34.929767Z,pressure,,0.3819,MPa
2026-07-08T00:42:35.940015Z,pressure,,0.3971,MPa
2026-07-08T00:42:36.951767Z,pressure,,0.3834,MPa
2026-07-08T00:42:37.964007Z,pressure,,0.4102,MPa
2026-07-08T00:42:38.974561Z,pressure,,0.3997,MPa
2026-07-08T00:42:39.985967Z,pressure,,0.3882,MPa
2026-07-08T00:42:40.995716Z,pressure,,0.3968,MPa
2026-07-08T00:42:42.007222Z,pressure,,0.3922,MPa
2026-07-08T00:42:43.017956Z,pressure,,0.3896,MPa
2026-07-08T00:42:44.027203Z,pressure,,0.4077,MPa
2026-07-08T00:42:45.038683Z,pressure,,0.4159,MPa
2026-07-08T00:42:46.048725Z,pressure,,0.4128,MPa
2026-07-08T00:42:47.060438Z,pressure,,0.3911,MPa
2026-07-08T00:42:48.072019Z,pressure,,0.3825,MPa
2026-07-08T00:42:49.081954Z,pressure,,0.3973,MPa
2026-07-08T00:42:50.092903Z,pressure,,0.3891,MPa
2026-07-08T00:42:51.104487Z,pressure,,0.3906,MPa
2026-07-08T00:42:52.116085Z,pressure,,0.4032,MPa
2026-07-08T00:42:53.127631Z,pressure,,0.4057,MPa
2026-07-08T00:42:54.141715Z,pressure,,0.397,MPa
2026-07-08T00:42:55.153173Z,pressure,,0.406,MPa
2026-07-08T00:42:56.164594Z,pressure,,0.3926,MPa
2026-07-08T00:42:57.175815Z,pressure,,0.3873,MPa
2026-07-08T00:42:58.187490Z,pressure,,0.3956,MPa
2026-07-08T00:42:59.198939Z,pressure,,0.3905,MPa
2026-07-08T00:43:00.209967Z,pressure,,0.4079,MPa
2026-07-08T00:43:01.221371Z,pressure,,0.3925,MPa
2026-07-08T00:43:02.233058Z,pressure,,0.3913,MPa
2026-07-08T00:43:03.242556Z,pressure,,0.382,MPa
2026-07-08T00:43:04.250006Z,pressure,,0.3894,MPa
2026-07-08T00:43:05.257312Z,pressure,,0.3977,MPa
2026-07-08T00:43:06.271523Z,pressure,,0.4001,MPa
2026-07-08T00:43:07.281951Z,pressure,,0.4129,MPa
2026-07-08T00:43:08.291740Z,pressure,,0.3833,MPa
2026-07-08T00:43:09.302766Z,pressure,,0.4141,MPa
2026-07-08T00:43:10.317078Z,pressure,,0.3999,MPa
2026-07-08T00:43:11.328715Z,pressure,,0.4077,MPa
2026-07-08T00:43:12.340482Z,pressure,,0.415,MPa
2026-07-08T00:39:58.202780Z,flow,,11.9,L/min
2026-07-08T00:39:59.213746Z,flow,,12.41,L/min
2026-07-08T00:40:00.223028Z,flow,,11.95,L/min
2026-07-08T00:40:01.232574Z,flow,,12.15,L/min
2026-07-08T00:40:02.243506Z,flow,,12.49,L/min
2026-07-08T00:40:03.254590Z,flow,,12.04,L/min
2026-07-08T00:40:04.270204Z,flow,,11.64,L/min
2026-07-08T00:40:05.282164Z,flow,,11.83,L/min
2026-07-08T00:40:06.291768Z,flow,,12.47,L/min
2026-07-08T00:40:07.302905Z,flow,,12.21,L/min
2026-07-08T00:40:08.314258Z,flow,,12.32,L/min
2026-07-08T00:40:09.327328Z,flow,,12.31,L/min
2026-07-08T00:40:10.339224Z,flow,,12.12,L/min
2026-07-08T00:40:11.348516Z,flow,,12.35,L/min
2026-07-08T00:40:12.359353Z,flow,,12.08,L/min
2026-07-08T00:40:13.370501Z,flow,,11.9,L/min
2026-07-08T00:40:14.381380Z,flow,,12.02,L/min
2026-07-08T00:40:15.392784Z,flow,,12.22,L/min
2026-07-08T00:40:16.402958Z,flow,,12.42,L/min
2026-07-08T00:40:17.413573Z,flow,,11.77,L/min
2026-07-08T00:40:18.424303Z,flow,,12.09,L/min
2026-07-08T00:40:19.434485Z,flow,,12.48,L/min
2026-07-08T00:40:20.444225Z,flow,,11.81,L/min
2026-07-08T00:40:21.456213Z,flow,,12.07,L/min
2026-07-08T00:40:22.467116Z,flow,,12.02,L/min
2026-07-08T00:40:23.477983Z,flow,,11.85,L/min
2026-07-08T00:40:24.487485Z,flow,,11.8,L/min
2026-07-08T00:40:25.497923Z,flow,,12.01,L/min
2026-07-08T00:40:26.507073Z,flow,,11.55,L/min
2026-07-08T00:40:27.518814Z,flow,,11.57,L/min
2026-07-08T00:40:28.528797Z,flow,,11.86,L/min
2026-07-08T00:40:29.540522Z,flow,,12.0,L/min
2026-07-08T00:40:30.552036Z,flow,,12.15,L/min
2026-07-08T00:40:31.562225Z,flow,,11.61,L/min
2026-07-08T00:40:32.575145Z,flow,,11.67,L/min
2026-07-08T00:40:33.585286Z,flow,,11.82,L/min
2026-07-08T00:40:34.596081Z,flow,,11.81,L/min
2026-07-08T00:40:35.608426Z,flow,,12.15,L/min
2026-07-08T00:40:36.623117Z,flow,,11.84,L/min
2026-07-08T00:40:37.635021Z,flow,,12.04,L/min
2026-07-08T00:40:38.646958Z,flow,,11.67,L/min
2026-07-08T00:40:39.656374Z,flow,,11.56,L/min
2026-07-08T00:40:40.667539Z,flow,,11.71,L/min
2026-07-08T00:40:41.680143Z,flow,,11.92,L/min
2026-07-08T00:40:42.691769Z,flow,,12.13,L/min
2026-07-08T00:40:43.702970Z,flow,,11.72,L/min
2026-07-08T00:40:44.714747Z,flow,,11.75,L/min
2026-07-08T00:40:45.726958Z,flow,,11.94,L/min
2026-07-08T00:40:46.740998Z,flow,,12.29,L/min
2026-07-08T00:40:47.752826Z,flow,,12.01,L/min
2026-07-08T00:40:48.764667Z,flow,,12.03,L/min
2026-07-08T00:40:49.775472Z,flow,,12.4,L/min
2026-07-08T00:40:50.786819Z,flow,,11.51,L/min
2026-07-08T00:40:51.797425Z,flow,,12.06,L/min
2026-07-08T00:40:52.807545Z,flow,,11.93,L/min
2026-07-08T00:40:53.819842Z,flow,,11.61,L/min
2026-07-08T00:40:54.831869Z,flow,,12.28,L/min
2026-07-08T00:40:55.843536Z,flow,,12.41,L/min
2026-07-08T00:40:56.857056Z,flow,,12.15,L/min
2026-07-08T00:40:57.866430Z,flow,,12.08,L/min
2026-07-08T00:40:58.877773Z,flow,,12.09,L/min
2026-07-08T00:40:59.890491Z,flow,,11.66,L/min
2026-07-08T00:41:00.902287Z,flow,,12.11,L/min
2026-07-08T00:41:01.918688Z,flow,,11.76,L/min
2026-07-08T00:41:02.929040Z,flow,,11.99,L/min
2026-07-08T00:41:03.941162Z,flow,,12.35,L/min
2026-07-08T00:42:18.761240Z,flow,,11.63,L/min
2026-07-08T00:42:19.770532Z,flow,,11.72,L/min
2026-07-08T00:42:20.779807Z,flow,,11.79,L/min
2026-07-08T00:42:21.790891Z,flow,,12.45,L/min
2026-07-08T00:42:22.801157Z,flow,,12.24,L/min
2026-07-08T00:42:23.811559Z,flow,,11.81,L/min
2026-07-08T00:42:24.821772Z,flow,,11.96,L/min
2026-07-08T00:42:25.831390Z,flow,,12.11,L/min
2026-07-08T00:42:26.841948Z,flow,,12.17,L/min
2026-07-08T00:42:27.851463Z,flow,,11.52,L/min
2026-07-08T00:42:28.861796Z,flow,,12.22,L/min
2026-07-08T00:42:29.873723Z,flow,,12.27,L/min
2026-07-08T00:42:30.885504Z,flow,,11.69,L/min
2026-07-08T00:42:31.897479Z,flow,,11.82,L/min
2026-07-08T00:42:32.908874Z,flow,,11.69,L/min
2026-07-08T00:42:33.918869Z,flow,,12.14,L/min
2026-07-08T00:42:34.929767Z,flow,,12.31,L/min
2026-07-08T00:42:35.940015Z,flow,,12.03,L/min
2026-07-08T00:42:36.951767Z,flow,,11.58,L/min
2026-07-08T00:42:37.964007Z,flow,,12.21,L/min
2026-07-08T00:42:38.974561Z,flow,,12.06,L/min
2026-07-08T00:42:39.985967Z,flow,,12.09,L/min
2026-07-08T00:42:40.995716Z,flow,,11.96,L/min
2026-07-08T00:42:42.007222Z,flow,,12.4,L/min
2026-07-08T00:42:43.017956Z,flow,,12.03,L/min
2026-07-08T00:42:44.027203Z,flow,,12.13,L/min
2026-07-08T00:42:45.038683Z,flow,,11.73,L/min
2026-07-08T00:42:46.048725Z,flow,,11.95,L/min
2026-07-08T00:42:47.060438Z,flow,,12.09,L/min
2026-07-08T00:42:48.072019Z,flow,,12.2,L/min
2026-07-08T00:42:49.081954Z,flow,,12.02,L/min
2026-07-08T00:42:50.092903Z,flow,,12.12,L/min
2026-07-08T00:42:51.104487Z,flow,,11.52,L/min
2026-07-08T00:42:52.116085Z,flow,,12.46,L/min
2026-07-08T00:42:53.127631Z,flow,,12.42,L/min
2026-07-08T00:42:54.141715Z,flow,,12.12,L/min
2026-07-08T00:42:55.153173Z,flow,,12.05,L/min
2026-07-08T00:42:56.164594Z,flow,,11.63,L/min
2026-07-08T00:42:57.175815Z,flow,,11.56,L/min
2026-07-08T00:42:58.187490Z,flow,,11.67,L/min
2026-07-08T00:42:59.198939Z,flow,,11.5,L/min
2026-07-08T00:43:00.209967Z,flow,,12.05,L/min
2026-07-08T00:43:01.221371Z,flow,,12.11,L/min
2026-07-08T00:43:02.233058Z,flow,,11.57,L/min
2026-07-08T00:43:03.242556Z,flow,,11.96,L/min
2026-07-08T00:43:04.250006Z,flow,,11.61,L/min
2026-07-08T00:43:05.257312Z,flow,,12.03,L/min
2026-07-08T00:43:06.271523Z,flow,,12.46,L/min
2026-07-08T00:43:07.281951Z,flow,,12.38,L/min
2026-07-08T00:43:08.291740Z,flow,,12.29,L/min
2026-07-08T00:43:09.302766Z,flow,,11.94,L/min
2026-07-08T00:43:10.317078Z,flow,,11.97,L/min
2026-07-08T00:43:11.328715Z,flow,,11.55,L/min
2026-07-08T00:43:12.340482Z,flow,,11.85,L/min
2026-07-08T00:39:58.205264Z,sensor,S1_Pressure,0.39,
2026-07-08T00:39:59.216351Z,sensor,S1_Pressure,0.418,
2026-07-08T00:40:00.225758Z,sensor,S1_Pressure,0.422,
2026-07-08T00:40:01.235181Z,sensor,S1_Pressure,0.39,
2026-07-08T00:40:02.246085Z,sensor,S1_Pressure,0.394,
2026-07-08T00:40:03.257736Z,sensor,S1_Pressure,0.382,
2026-07-08T00:40:04.273334Z,sensor,S1_Pressure,0.386,
2026-07-08T00:40:05.284653Z,sensor,S1_Pressure,0.389,
2026-07-08T00:40:06.294386Z,sensor,S1_Pressure,0.392,
2026-07-08T00:40:07.305425Z,sensor,S1_Pressure,0.397,
2026-07-08T00:40:08.317656Z,sensor,S1_Pressure,0.41,
2026-07-08T00:40:09.330330Z,sensor,S1_Pressure,0.42,
2026-07-08T00:40:10.341802Z,sensor,S1_Pressure,0.388,
2026-07-08T00:40:11.350992Z,sensor,S1_Pressure,0.389,
2026-07-08T00:40:12.362287Z,sensor,S1_Pressure,0.401,
2026-07-08T00:40:13.373103Z,sensor,S1_Pressure,0.412,
2026-07-08T00:40:14.384265Z,sensor,S1_Pressure,0.408,
2026-07-08T00:40:15.395966Z,sensor,S1_Pressure,0.42,
2026-07-08T00:40:16.405423Z,sensor,S1_Pressure,0.404,
2026-07-08T00:40:17.416097Z,sensor,S1_Pressure,0.391,
2026-07-08T00:40:18.427123Z,sensor,S1_Pressure,0.392,
2026-07-08T00:40:19.437716Z,sensor,S1_Pressure,0.38,
2026-07-08T00:40:20.450214Z,sensor,S1_Pressure,0.398,
2026-07-08T00:40:21.458848Z,sensor,S1_Pressure,0.398,
2026-07-08T00:40:22.469645Z,sensor,S1_Pressure,0.422,
2026-07-08T00:40:23.480759Z,sensor,S1_Pressure,0.408,
2026-07-08T00:40:24.490022Z,sensor,S1_Pressure,0.391,
2026-07-08T00:40:25.500445Z,sensor,S1_Pressure,0.427,
2026-07-08T00:40:26.510044Z,sensor,S1_Pressure,0.402,
2026-07-08T00:40:27.521745Z,sensor,S1_Pressure,0.405,
2026-07-08T00:40:28.531885Z,sensor,S1_Pressure,0.401,
2026-07-08T00:40:29.543408Z,sensor,S1_Pressure,0.399,
2026-07-08T00:40:30.555029Z,sensor,S1_Pressure,0.407,
2026-07-08T00:40:31.566643Z,sensor,S1_Pressure,0.417,
2026-07-08T00:40:32.578053Z,sensor,S1_Pressure,0.376,
2026-07-08T00:40:33.587918Z,sensor,S1_Pressure,0.398,
2026-07-08T00:40:34.598995Z,sensor,S1_Pressure,0.408,
2026-07-08T00:40:35.615402Z,sensor,S1_Pressure,0.383,
2026-07-08T00:40:36.626170Z,sensor,S1_Pressure,0.394,
2026-07-08T00:40:37.639013Z,sensor,S1_Pressure,0.403,
2026-07-08T00:40:38.649552Z,sensor,S1_Pressure,0.376,
2026-07-08T00:40:39.658882Z,sensor,S1_Pressure,0.418,
2026-07-08T00:40:40.672088Z,sensor,S1_Pressure,0.405,
2026-07-08T00:40:41.683071Z,sensor,S1_Pressure,0.387,
2026-07-08T00:40:42.694573Z,sensor,S1_Pressure,0.414,
2026-07-08T00:40:43.706102Z,sensor,S1_Pressure,0.391,
2026-07-08T00:40:44.717914Z,sensor,S1_Pressure,0.393,
2026-07-08T00:40:45.734181Z,sensor,S1_Pressure,0.374,
2026-07-08T00:40:46.744016Z,sensor,S1_Pressure,0.417,
2026-07-08T00:40:47.755776Z,sensor,S1_Pressure,0.383,
2026-07-08T00:40:48.767156Z,sensor,S1_Pressure,0.405,
2026-07-08T00:40:49.778468Z,sensor,S1_Pressure,0.397,
2026-07-08T00:40:50.789752Z,sensor,S1_Pressure,0.394,
2026-07-08T00:40:51.800501Z,sensor,S1_Pressure,0.405,
2026-07-08T00:40:52.810725Z,sensor,S1_Pressure,0.417,
2026-07-08T00:40:53.822960Z,sensor,S1_Pressure,0.393,
2026-07-08T00:40:54.834708Z,sensor,S1_Pressure,0.381,
2026-07-08T00:40:55.846823Z,sensor,S1_Pressure,0.385,
2026-07-08T00:40:56.859636Z,sensor,S1_Pressure,0.404,
2026-07-08T00:40:57.869328Z,sensor,S1_Pressure,0.388,
2026-07-08T00:40:58.881691Z,sensor,S1_Pressure,0.411,
2026-07-08T00:40:59.893578Z,sensor,S1_Pressure,0.413,
2026-07-08T00:41:00.906680Z,sensor,S1_Pressure,0.403,
2026-07-08T00:41:01.921691Z,sensor,S1_Pressure,0.396,
2026-07-08T00:41:02.932097Z,sensor,S1_Pressure,0.421,
2026-07-08T00:41:03.944060Z,sensor,S1_Pressure,0.39,
2026-07-08T00:42:18.763842Z,sensor,S1_Pressure,0.375,
2026-07-08T00:42:19.773071Z,sensor,S1_Pressure,0.404,
2026-07-08T00:42:20.783331Z,sensor,S1_Pressure,0.394,
2026-07-08T00:42:21.793907Z,sensor,S1_Pressure,0.387,
2026-07-08T00:42:22.804288Z,sensor,S1_Pressure,0.399,
2026-07-08T00:42:23.814576Z,sensor,S1_Pressure,0.41,
2026-07-08T00:42:24.824478Z,sensor,S1_Pressure,0.391,
2026-07-08T00:42:25.834624Z,sensor,S1_Pressure,0.408,
2026-07-08T00:42:26.844537Z,sensor,S1_Pressure,0.41,
2026-07-08T00:42:27.854623Z,sensor,S1_Pressure,0.379,
2026-07-08T00:42:28.864938Z,sensor,S1_Pressure,0.417,
2026-07-08T00:42:29.876746Z,sensor,S1_Pressure,0.419,
2026-07-08T00:42:30.888602Z,sensor,S1_Pressure,0.403,
2026-07-08T00:42:31.900317Z,sensor,S1_Pressure,0.4,
2026-07-08T00:42:32.911783Z,sensor,S1_Pressure,0.386,
2026-07-08T00:42:33.921514Z,sensor,S1_Pressure,0.387,
2026-07-08T00:42:34.932752Z,sensor,S1_Pressure,0.382,
2026-07-08T00:42:35.943006Z,sensor,S1_Pressure,0.404,
2026-07-08T00:42:36.954996Z,sensor,S1_Pressure,0.388,
2026-07-08T00:42:37.967228Z,sensor,S1_Pressure,0.417,
2026-07-08T00:42:38.977092Z,sensor,S1_Pressure,0.391,
2026-07-08T00:42:39.988818Z,sensor,S1_Pressure,0.39,
2026-07-08T00:42:40.998623Z,sensor,S1_Pressure,0.397,
2026-07-08T00:42:42.009845Z,sensor,S1_Pressure,0.384,
2026-07-08T00:42:43.020487Z,sensor,S1_Pressure,0.394,
2026-07-08T00:42:44.030280Z,sensor,S1_Pressure,0.41,
2026-07-08T00:42:45.041622Z,sensor,S1_Pressure,0.412,
2026-07-08T00:42:46.051837Z,sensor,S1_Pressure,0.421,
2026-07-08T00:42:47.063368Z,sensor,S1_Pressure,0.395,
2026-07-08T00:42:48.074918Z,sensor,S1_Pressure,0.378,
2026-07-08T00:42:49.084677Z,sensor,S1_Pressure,0.395,
2026-07-08T00:42:50.095945Z,sensor,S1_Pressure,0.394,
2026-07-08T00:42:51.107596Z,sensor,S1_Pressure,0.386,
2026-07-08T00:42:52.119058Z,sensor,S1_Pressure,0.397,
2026-07-08T00:42:53.130949Z,sensor,S1_Pressure,0.403,
2026-07-08T00:42:54.144578Z,sensor,S1_Pressure,0.399,
2026-07-08T00:42:55.156057Z,sensor,S1_Pressure,0.405,
2026-07-08T00:42:56.167227Z,sensor,S1_Pressure,0.389,
2026-07-08T00:42:57.178875Z,sensor,S1_Pressure,0.387,
2026-07-08T00:42:58.190440Z,sensor,S1_Pressure,0.392,
2026-07-08T00:42:59.201679Z,sensor,S1_Pressure,0.383,
2026-07-08T00:43:00.212852Z,sensor,S1_Pressure,0.403,
2026-07-08T00:43:01.224456Z,sensor,S1_Pressure,0.392,
2026-07-08T00:43:02.236088Z,sensor,S1_Pressure,0.398,
2026-07-08T00:43:03.245007Z,sensor,S1_Pressure,0.377,
2026-07-08T00:43:04.252502Z,sensor,S1_Pressure,0.385,
2026-07-08T00:43:05.259972Z,sensor,S1_Pressure,0.394,
2026-07-08T00:43:06.274433Z,sensor,S1_Pressure,0.404,
2026-07-08T00:43:07.284620Z,sensor,S1_Pressure,0.406,
2026-07-08T00:43:08.294382Z,sensor,S1_Pressure,0.39,
2026-07-08T00:43:09.307885Z,sensor,S1_Pressure,0.42,
2026-07-08T00:43:10.320062Z,sensor,S1_Pressure,0.395,
2026-07-08T00:43:11.331636Z,sensor,S1_Pressure,0.402,
2026-07-08T00:43:12.343174Z,sensor,S1_Pressure,0.425,
2026-07-08T00:39:58.205264Z,sensor,S2_O2,11.8,
2026-07-08T00:39:59.216351Z,sensor,S2_O2,12.36,
2026-07-08T00:40:00.225758Z,sensor,S2_O2,11.9,
2026-07-08T00:40:01.235181Z,sensor,S2_O2,12.12,
2026-07-08T00:40:02.246085Z,sensor,S2_O2,12.5,
2026-07-08T00:40:03.257736Z,sensor,S2_O2,12.13,
2026-07-08T00:40:04.273334Z,sensor,S2_O2,11.79,
2026-07-08T00:40:05.284653Z,sensor,S2_O2,11.97,
2026-07-08T00:40:06.294386Z,sensor,S2_O2,12.35,
2026-07-08T00:40:07.305425Z,sensor,S2_O2,12.13,
2026-07-08T00:40:08.317656Z,sensor,S2_O2,12.44,
2026-07-08T00:40:09.330330Z,sensor,S2_O2,12.32,
2026-07-08T00:40:10.341802Z,sensor,S2_O2,12.31,
2026-07-08T00:40:11.350992Z,sensor,S2_O2,12.35,
2026-07-08T00:40:12.362287Z,sensor,S2_O2,12.14,
2026-07-08T00:40:13.373103Z,sensor,S2_O2,12.09,
2026-07-08T00:40:14.384265Z,sensor,S2_O2,12.18,
2026-07-08T00:40:15.395966Z,sensor,S2_O2,12.12,
2026-07-08T00:40:16.405423Z,sensor,S2_O2,12.51,
2026-07-08T00:40:17.416097Z,sensor,S2_O2,11.63,
2026-07-08T00:40:18.427123Z,sensor,S2_O2,12.23,
2026-07-08T00:40:19.437716Z,sensor,S2_O2,12.68,
2026-07-08T00:40:20.450214Z,sensor,S2_O2,11.65,
2026-07-08T00:40:21.458848Z,sensor,S2_O2,11.98,
2026-07-08T00:40:22.469645Z,sensor,S2_O2,12.05,
2026-07-08T00:40:23.480759Z,sensor,S2_O2,11.85,
2026-07-08T00:40:24.490022Z,sensor,S2_O2,11.66,
2026-07-08T00:40:25.500445Z,sensor,S2_O2,11.82,
2026-07-08T00:40:26.510044Z,sensor,S2_O2,11.69,
2026-07-08T00:40:27.521745Z,sensor,S2_O2,11.68,
2026-07-08T00:40:28.531885Z,sensor,S2_O2,11.69,
2026-07-08T00:40:29.543408Z,sensor,S2_O2,11.92,
2026-07-08T00:40:30.555029Z,sensor,S2_O2,12.0,
2026-07-08T00:40:31.566643Z,sensor,S2_O2,11.56,
2026-07-08T00:40:32.578053Z,sensor,S2_O2,11.59,
2026-07-08T00:40:33.587918Z,sensor,S2_O2,11.9,
2026-07-08T00:40:34.598995Z,sensor,S2_O2,11.7,
2026-07-08T00:40:35.615402Z,sensor,S2_O2,12.0,
2026-07-08T00:40:36.626170Z,sensor,S2_O2,11.73,
2026-07-08T00:40:37.639013Z,sensor,S2_O2,11.9,
2026-07-08T00:40:38.649552Z,sensor,S2_O2,11.62,
2026-07-08T00:40:39.658882Z,sensor,S2_O2,11.55,
2026-07-08T00:40:40.672088Z,sensor,S2_O2,11.85,
2026-07-08T00:40:41.683071Z,sensor,S2_O2,11.74,
2026-07-08T00:40:42.694573Z,sensor,S2_O2,12.17,
2026-07-08T00:40:43.706102Z,sensor,S2_O2,11.84,
2026-07-08T00:40:44.717914Z,sensor,S2_O2,11.73,
2026-07-08T00:40:45.734181Z,sensor,S2_O2,11.97,
2026-07-08T00:40:46.744016Z,sensor,S2_O2,12.39,
2026-07-08T00:40:47.755776Z,sensor,S2_O2,11.95,
2026-07-08T00:40:48.767156Z,sensor,S2_O2,12.21,
2026-07-08T00:40:49.778468Z,sensor,S2_O2,12.27,
2026-07-08T00:40:50.789752Z,sensor,S2_O2,11.66,
2026-07-08T00:40:51.800501Z,sensor,S2_O2,12.18,
2026-07-08T00:40:52.810725Z,sensor,S2_O2,11.76,
2026-07-08T00:40:53.822960Z,sensor,S2_O2,11.55,
2026-07-08T00:40:54.834708Z,sensor,S2_O2,12.21,
2026-07-08T00:40:55.846823Z,sensor,S2_O2,12.3,
2026-07-08T00:40:56.859636Z,sensor,S2_O2,12.02,
2026-07-08T00:40:57.869328Z,sensor,S2_O2,12.05,
2026-07-08T00:40:58.881691Z,sensor,S2_O2,12.0,
2026-07-08T00:40:59.893578Z,sensor,S2_O2,11.84,
2026-07-08T00:41:00.906680Z,sensor,S2_O2,12.18,
2026-07-08T00:41:01.921691Z,sensor,S2_O2,11.75,
2026-07-08T00:41:02.932097Z,sensor,S2_O2,12.16,
2026-07-08T00:41:03.944060Z,sensor,S2_O2,12.15,
2026-07-08T00:42:18.763842Z,sensor,S2_O2,11.53,
2026-07-08T00:42:19.773071Z,sensor,S2_O2,11.82,
2026-07-08T00:42:20.783331Z,sensor,S2_O2,11.75,
2026-07-08T00:42:21.793907Z,sensor,S2_O2,12.33,
